section	patient	focus	focus_size	half_hops	seed	pos_cov	mhc2_pos	b_pos	mhc2_neg_med	b_neg_med	mhc2_hit	b_hit	n_neg
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	4	1	3.0	11	0.122	0.8481	0.1921	1.8263	0.3487	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	4	1	3.0	22	0.122	0.8481	0.1921	3.2028	0.6891	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	4	1	3.0	33	0.122	0.8481	0.1921	1.831	0.4791	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	4	1	5.0	11	0.055	1.2991	0.2529	2.5461	0.554	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	4	1	5.0	22	0.055	1.2991	0.2529	2.8469	0.554	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	4	1	5.0	33	0.055	1.2991	0.2529	1.9888	0.4652	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	4	1	8.0	11	0.028	1.8477	0.364	3.0725	0.5671	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	4	1	8.0	22	0.028	1.8477	0.364	2.239	0.4946	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	4	1	8.0	33	0.028	1.8477	0.364	1.8589	0.4635	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	5	4	3.0	11	0.129	1.8088	0.42	2.3491	0.4887	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	5	4	3.0	22	0.129	1.8088	0.42	2.0329	0.4879	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	5	4	3.0	33	0.129	1.8088	0.42	2.8499	0.6184	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	5	4	5.0	11	0.049	2.3149	0.5129	2.3986	0.5057	False	True	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	5	4	5.0	22	0.049	2.3149	0.5129	2.322	0.4925	False	True	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	5	4	5.0	33	0.049	2.3149	0.5129	2.2565	0.4547	True	True	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	5	4	8.0	11	0.023	2.4096	0.5292	2.5014	0.5452	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	5	4	8.0	22	0.023	2.4096	0.5292	2.5296	0.5411	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	5	4	8.0	33	0.023	2.4096	0.5292	3.051	0.6357	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	6	5	3.0	11	0.139	1.6316	0.3644	3.2639	0.6672	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	6	5	3.0	22	0.139	1.6316	0.3644	2.4207	0.5313	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	6	5	3.0	33	0.139	1.6316	0.3644	1.6469	0.45	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	6	5	5.0	11	0.082	1.7257	0.3807	2.1755	0.5619	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	6	5	5.0	22	0.082	1.7257	0.3807	2.4283	0.4727	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	6	5	5.0	33	0.082	1.7257	0.3807	1.8796	0.4803	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	6	5	8.0	11	0.032	2.0262	0.4246	2.9945	0.6321	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	6	5	8.0	22	0.032	2.0262	0.4246	2.1518	0.5214	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	6	5	8.0	33	0.032	2.0262	0.4246	2.2208	0.5653	False	False	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	0	14	3.0	11	0.375	0.5811	0.1115	0.3171	0.0557	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	0	14	3.0	22	0.375	0.5811	0.1115	0.3999	0.0519	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	0	14	3.0	33	0.375	0.5811	0.1115	0.3768	0.068	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	0	14	5.0	11	0.194	0.505	0.0943	0.3277	0.0581	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	0	14	5.0	22	0.194	0.505	0.0943	0.4265	0.0754	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	0	14	5.0	33	0.194	0.505	0.0943	0.4176	0.0591	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	0	14	8.0	11	0.088	0.4532	0.0828	0.3567	0.059	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	0	14	8.0	22	0.088	0.4532	0.0828	0.3116	0.0562	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	0	14	8.0	33	0.088	0.4532	0.0828	0.4124	0.063	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	1	10	3.0	11	0.417	1.2692	0.2896	0.4245	0.094	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	1	10	3.0	22	0.417	1.2692	0.2896	0.3487	0.0555	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	1	10	3.0	33	0.417	1.2692	0.2896	0.6264	0.1046	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	1	10	5.0	11	0.161	0.9977	0.2314	0.4434	0.0696	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	1	10	5.0	22	0.161	0.9977	0.2314	0.5006	0.0705	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	1	10	5.0	33	0.161	0.9977	0.2314	0.4967	0.0728	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	1	10	8.0	11	0.081	0.8777	0.1836	0.3514	0.0616	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	1	10	8.0	22	0.081	0.8777	0.1836	0.4633	0.0644	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	1	10	8.0	33	0.081	0.8777	0.1836	0.4482	0.0687	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	2	5	3.0	11	0.139	0.3226	0.0622	0.3917	0.0647	False	False	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	2	5	3.0	22	0.139	0.3226	0.0622	0.282	0.044	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	2	5	3.0	33	0.139	0.3226	0.0622	0.4491	0.0725	False	False	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	2	5	5.0	11	0.052	0.3127	0.0647	0.4104	0.0628	False	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	2	5	5.0	22	0.052	0.3127	0.0647	0.376	0.0677	False	False	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	2	5	5.0	33	0.052	0.3127	0.0647	0.3583	0.069	False	False	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	2	5	8.0	11	0.021	0.3425	0.0685	0.3737	0.0648	False	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	2	5	8.0	22	0.021	0.3425	0.0685	0.3466	0.0553	False	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	2	5	8.0	33	0.021	0.3425	0.0685	0.4484	0.072	False	False	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	3	1	3.0	11	0.043	1.0054	0.1729	0.427	0.074	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	3	1	3.0	22	0.043	1.0054	0.1729	0.358	0.0693	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	3	1	3.0	33	0.043	1.0054	0.1729	0.375	0.0683	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	3	1	5.0	11	0.017	0.8564	0.1451	0.352	0.066	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	3	1	5.0	22	0.017	0.8564	0.1451	0.527	0.0901	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	3	1	5.0	33	0.017	0.8564	0.1451	0.3875	0.0749	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	3	1	8.0	11	0.007	0.76	0.1343	0.3027	0.07	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	3	1	8.0	22	0.007	0.76	0.1343	0.3826	0.0623	True	True	4
TLS_VISIUM_USZ::KC2	TLS_VISIUM_USZ::PATIENT::e13843047f4d2612	3	1	8.0	33	0.007	0.76	0.1343	0.4256	0.0695	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	0	32	3.0	11	0.667	0.8619	0.1677	0.3656	0.1058	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	0	32	3.0	22	0.667	0.8619	0.1677	0.1917	0.0916	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	0	32	3.0	33	0.667	0.8619	0.1677	1.1995	0.2348	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	0	32	5.0	11	0.455	1.2917	0.2578	0.2076	0.0763	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	0	32	5.0	22	0.455	1.2917	0.2578	0.3088	0.1133	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	0	32	5.0	33	0.455	1.2917	0.2578	0.4273	0.1464	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	0	32	8.0	11	0.196	1.4072	0.2983	0.2873	0.107	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	0	32	8.0	22	0.196	1.4072	0.2983	0.4413	0.1462	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	0	32	8.0	33	0.196	1.4072	0.2983	0.5055	0.1574	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	1	2	3.0	11	0.103	0.9688	0.2002	0.4389	0.1419	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	1	2	3.0	22	0.103	0.9688	0.2002	0.4178	0.1206	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	1	2	3.0	33	0.103	0.9688	0.2002	0.471	0.1377	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	1	2	5.0	11	0.056	0.9238	0.2184	0.4748	0.1411	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	1	2	5.0	22	0.056	0.9238	0.2184	0.4035	0.1402	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	1	2	5.0	33	0.056	0.9238	0.2184	0.5592	0.1531	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	1	2	8.0	11	0.054	0.9334	0.2205	0.3455	0.1278	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	1	2	8.0	22	0.054	0.9334	0.2205	0.298	0.1081	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	1	2	8.0	33	0.054	0.9334	0.2205	0.3382	0.1155	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	2	31	3.0	11	0.281	0.1426	0.0696	0.4987	0.1416	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	2	31	3.0	22	0.281	0.1426	0.0696	0.3379	0.1267	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	2	31	3.0	33	0.281	0.1426	0.0696	0.4709	0.1302	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	2	31	5.0	11	0.194	0.194	0.0863	0.3147	0.1173	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	2	31	5.0	22	0.194	0.194	0.0863	0.2911	0.1148	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	2	31	5.0	33	0.194	0.194	0.0863	0.4099	0.1535	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	2	31	8.0	11	0.124	0.2789	0.1131	0.7228	0.1796	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	2	31	8.0	22	0.124	0.2789	0.1131	0.3054	0.1104	False	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	2	31	8.0	33	0.124	0.2789	0.1131	0.5975	0.1692	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	3	33	3.0	11	0.724	0.673	0.1884	0.2375	0.0967	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	3	33	3.0	22	0.724	0.673	0.1884	0.4696	0.1264	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	3	33	3.0	33	0.724	0.673	0.1884	0.6592	0.1638	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	3	33	5.0	11	0.419	1.0072	0.2613	0.7756	0.1933	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	3	33	5.0	22	0.419	1.0072	0.2613	0.6661	0.2114	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	3	33	5.0	33	0.419	1.0072	0.2613	0.2819	0.1073	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	3	33	8.0	11	0.216	1.2481	0.3284	0.3008	0.1155	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	3	33	8.0	22	0.216	1.2481	0.3284	0.3036	0.1124	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	3	33	8.0	33	0.216	1.2481	0.3284	0.6595	0.1736	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	4	6	3.0	11	0.25	0.5366	0.1448	1.1292	0.2473	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	4	6	3.0	22	0.25	0.5366	0.1448	0.3703	0.1616	True	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	4	6	3.0	33	0.25	0.5366	0.1448	0.7658	0.2223	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	4	6	5.0	11	0.127	0.5947	0.1552	0.4366	0.1223	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	4	6	5.0	22	0.127	0.5947	0.1552	0.3126	0.1199	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	4	6	5.0	33	0.127	0.5947	0.1552	0.2806	0.1269	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	4	6	8.0	11	0.057	0.5688	0.1493	1.0218	0.2214	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	4	6	8.0	22	0.057	0.5688	0.1493	0.4132	0.1245	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	4	6	8.0	33	0.057	0.5688	0.1493	0.3676	0.122	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	5	5	3.0	11	0.192	0.445	0.1469	0.3392	0.1385	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	5	5	3.0	22	0.192	0.445	0.1469	0.4983	0.1824	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	5	5	3.0	33	0.192	0.445	0.1469	0.2991	0.1059	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	5	5	5.0	11	0.091	0.6238	0.1603	0.9626	0.2372	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	5	5	5.0	22	0.091	0.6238	0.1603	0.6984	0.158	False	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	5	5	5.0	33	0.091	0.6238	0.1603	0.2371	0.0875	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	5	5	8.0	11	0.038	0.4998	0.1421	0.8938	0.1967	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	5	5	8.0	22	0.038	0.4998	0.1421	0.3642	0.1358	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	5	5	8.0	33	0.038	0.4998	0.1421	0.3724	0.1336	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	6	1	3.0	11	0.162	0.8718	0.2008	0.8001	0.2339	True	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	6	1	3.0	22	0.162	0.8718	0.2008	0.3893	0.1383	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	6	1	3.0	33	0.162	0.8718	0.2008	0.6432	0.1662	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	6	1	5.0	11	0.105	0.8331	0.1974	0.4001	0.1224	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	6	1	5.0	22	0.105	0.8331	0.1974	0.4603	0.1443	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	6	1	5.0	33	0.105	0.8331	0.1974	0.494	0.19	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	6	1	8.0	11	0.051	0.7959	0.1961	0.5247	0.1577	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	6	1	8.0	22	0.051	0.7959	0.1961	0.6664	0.1695	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	6	1	8.0	33	0.051	0.7959	0.1961	0.7639	0.1835	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	7	1	3.0	11	0.045	1.4487	0.2573	0.3655	0.1494	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	7	1	3.0	22	0.045	1.4487	0.2573	0.7688	0.1965	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	7	1	3.0	33	0.045	1.4487	0.2573	0.9966	0.2497	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	7	1	5.0	11	0.015	1.4871	0.3019	0.3459	0.1028	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	7	1	5.0	22	0.015	1.4871	0.3019	0.3743	0.125	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	7	1	5.0	33	0.015	1.4871	0.3019	0.4778	0.1527	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	7	1	8.0	11	0.043	1.5285	0.3041	0.2953	0.1175	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	7	1	8.0	22	0.043	1.5285	0.3041	0.3693	0.1333	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	7	1	8.0	33	0.043	1.5285	0.3041	0.3611	0.1152	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	8	2	3.0	11	0.158	1.5254	0.3148	0.4404	0.1455	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	8	2	3.0	22	0.158	1.5254	0.3148	0.7009	0.1607	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	8	2	3.0	33	0.158	1.5254	0.3148	0.545	0.1555	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	8	2	5.0	11	0.061	1.4431	0.2966	0.2483	0.1054	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	8	2	5.0	22	0.061	1.4431	0.2966	0.9752	0.1961	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	8	2	5.0	33	0.061	1.4431	0.2966	0.599	0.1726	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	8	2	8.0	11	0.029	1.3823	0.2949	0.3366	0.1237	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	8	2	8.0	22	0.029	1.3823	0.2949	0.3908	0.1344	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	8	2	8.0	33	0.029	1.3823	0.2949	0.3032	0.1209	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	9	2	3.0	11	0.077	0.5521	0.1508	0.3661	0.1295	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	9	2	3.0	22	0.077	0.5521	0.1508	0.5089	0.1455	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	9	2	3.0	33	0.077	0.5521	0.1508	0.3	0.1052	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	9	2	5.0	11	0.081	0.534	0.1373	0.2857	0.1101	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	9	2	5.0	22	0.081	0.534	0.1373	0.3678	0.1426	True	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	9	2	5.0	33	0.081	0.534	0.1373	0.5345	0.1496	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	9	2	8.0	11	0.057	0.6227	0.1588	0.6854	0.1657	False	False	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	9	2	8.0	22	0.057	0.6227	0.1588	0.4333	0.1449	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	9	2	8.0	33	0.057	0.6227	0.1588	0.2887	0.112	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	10	1	3.0	11	0.071	1.5792	0.3289	0.34	0.1316	True	True	4
TLS_VISIUM_USZ::LC4	TLS_VISIUM_USZ::PATIENT::ff5fc998488e94c0	10	1	3.0	22	0.071	1.5792	0.3289	0.3945	0.143	True	True	4
