atlas	synapse_id	filename	assay	biospecimen	destination	status	bytes	checksum	attempts	error	download_timestamp
WUSTL	syn53215848	20201103_ST_HT206B1-S1Fc1U3.tif	10X Visium	HTA12_129_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215848/20201103_ST_HT206B1-S1Fc1U3.tif	DOWNLOADED	1174382972		1	transfer_s=208.2	2026-09-11T20:28:08
WUSTL	syn53215828	20201103_ST_HT206B1-S1Fc1U2.tif	10X Visium	HTA12_129_7	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215828/20201103_ST_HT206B1-S1Fc1U2.tif	DOWNLOADED	1173611045		1	transfer_s=213.4	2026-09-11T20:28:13
WUSTL	syn53215842	20201103_ST_HT206B1-S1Fc1U4.tif	10X Visium	HTA12_129_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215842/20201103_ST_HT206B1-S1Fc1U4.tif	DOWNLOADED	1173552114		1	transfer_s=113.5	2026-09-11T20:30:01
WUSTL	syn61465339	B1_HT397B1-S1H3A1U21.tif	10X Visium	HTA12_253_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465339/B1_HT397B1-S1H3A1U21.tif	DOWNLOADED	933891765		1	transfer_s=258.2	2026-09-11T20:35:45
WUSTL	syn61465364	A1_HT397B1-S1H3A1U1.tif	10X Visium	HTA12_253_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465364/A1_HT397B1-S1H3A1U1.tif	DOWNLOADED	999465214		1	transfer_s=270.6	2026-09-11T20:35:57
WUSTL	syn61465369	C1_HT397B1-S1H3A1U41.tif	10X Visium	HTA12_253_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465369/C1_HT397B1-S1H3A1U41.tif	DOWNLOADED	810504800		1	transfer_s=216.5	2026-09-11T20:39:34
WUSTL	syn61465393	C1_HT397B1-S1H3A1.tif	10X Visium	HTA12_253_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465393/C1_HT397B1-S1H3A1.tif	DOWNLOADED	1229299127		1	transfer_s=317.8	2026-09-11T20:41:03
WUSTL	syn61465442	20201103_ST_HT206B1-S1Fc1U5.tif	10X Visium	HTA12_129_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465442/20201103_ST_HT206B1-S1Fc1U5.tif	DOWNLOADED	1175093736		1	transfer_s=590.8	2026-09-11T20:41:18
WUSTL	syn53215135	HT206B1-S1Fc1U2Z1B1-barcodes.tsv.gz	10X Visium	HTA12_129_7	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215135/HT206B1-S1Fc1U2Z1B1-barcodes.tsv.gz	DOWNLOADED	25674		1	transfer_s=6.7	2026-09-11T20:41:24
WUSTL	syn53215213	HT206B1-S1Fc1U2Z1B1-features.tsv.gz	10X Visium	HTA12_129_7	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215213/HT206B1-S1Fc1U2Z1B1-features.tsv.gz	DOWNLOADED	294383		1	transfer_s=7.1	2026-09-11T20:41:31
WUSTL	syn53215292	HT206B1-S1Fc1U2Z1B1-matrix.mtx.gz	10X Visium	HTA12_129_7	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215292/HT206B1-S1Fc1U2Z1B1-matrix.mtx.gz	DOWNLOADED	66646769		1	transfer_s=43.0	2026-09-11T20:42:14
WUSTL	syn53215250	HT206B1-S1Fc1U2Z1B1-scalefactors_json.json	10X Visium	HTA12_129_7	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215250/HT206B1-S1Fc1U2Z1B1-scalefactors_json.json	DOWNLOADED	167		1	transfer_s=6.6	2026-09-11T20:42:21
WUSTL	syn53215278	HT206B1-S1Fc1U2Z1B1-tissue_lowres_image.png	10X Visium	HTA12_129_7	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215278/HT206B1-S1Fc1U2Z1B1-tissue_lowres_image.png	DOWNLOADED	671227		1	transfer_s=7.3	2026-09-11T20:42:28
WUSTL	syn61465475	BRCA_206B1.tif	10X Visium	HTA12_129_18	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465475/BRCA_206B1.tif	DOWNLOADED	1488750513		1	transfer_s=663.6	2026-09-11T20:42:30
WUSTL	syn53215195	HT206B1-S1Fc1U3Z1B1-barcodes.tsv.gz	10X Visium	HTA12_129_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215195/HT206B1-S1Fc1U3Z1B1-barcodes.tsv.gz	DOWNLOADED	25674		1	transfer_s=4.5	2026-09-11T20:42:35
WUSTL	syn53215161	HT206B1-S1Fc1U2Z1B1-tissue_positions_list.csv	10X Visium	HTA12_129_7	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215161/HT206B1-S1Fc1U2Z1B1-tissue_positions_list.csv	DOWNLOADED	189694		1	transfer_s=6.9	2026-09-11T20:42:35
WUSTL	syn53215117	HT206B1-S1Fc1U3Z1B1-features.tsv.gz	10X Visium	HTA12_129_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215117/HT206B1-S1Fc1U3Z1B1-features.tsv.gz	DOWNLOADED	294383		1	transfer_s=6.9	2026-09-11T20:42:42
WUSTL	syn53215097	HT206B1-S1Fc1U3Z1B1-scalefactors_json.json	10X Visium	HTA12_129_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215097/HT206B1-S1Fc1U3Z1B1-scalefactors_json.json	DOWNLOADED	162		1	transfer_s=6.7	2026-09-11T20:42:48
WUSTL	syn53215276	HT206B1-S1Fc1U3Z1B1-tissue_lowres_image.png	10X Visium	HTA12_129_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215276/HT206B1-S1Fc1U3Z1B1-tissue_lowres_image.png	DOWNLOADED	697054		1	transfer_s=7.2	2026-09-11T20:42:56
WUSTL	syn53215308	HT206B1-S1Fc1U3Z1B1-matrix.mtx.gz	10X Visium	HTA12_129_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215308/HT206B1-S1Fc1U3Z1B1-matrix.mtx.gz	DOWNLOADED	70438620		1	transfer_s=24.4	2026-09-11T20:42:59
WUSTL	syn53215269	HT206B1-S1Fc1U4Z1B1-barcodes.tsv.gz	10X Visium	HTA12_129_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215269/HT206B1-S1Fc1U4Z1B1-barcodes.tsv.gz	DOWNLOADED	25674		1	transfer_s=2.8	2026-09-11T20:43:02
WUSTL	syn53215104	HT206B1-S1Fc1U3Z1B1-tissue_positions_list.csv	10X Visium	HTA12_129_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215104/HT206B1-S1Fc1U3Z1B1-tissue_positions_list.csv	DOWNLOADED	189694		1	transfer_s=6.8	2026-09-11T20:43:02
WUSTL	syn53215160	HT206B1-S1Fc1U4Z1B1-features.tsv.gz	10X Visium	HTA12_129_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215160/HT206B1-S1Fc1U4Z1B1-features.tsv.gz	DOWNLOADED	294383		1	transfer_s=6.9	2026-09-11T20:43:09
WUSTL	syn53215259	HT206B1-S1Fc1U4Z1B1-scalefactors_json.json	10X Visium	HTA12_129_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215259/HT206B1-S1Fc1U4Z1B1-scalefactors_json.json	DOWNLOADED	166		1	transfer_s=5.5	2026-09-11T20:43:15
WUSTL	syn53215089	HT206B1-S1Fc1U4Z1B1-tissue_lowres_image.png	10X Visium	HTA12_129_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215089/HT206B1-S1Fc1U4Z1B1-tissue_lowres_image.png	DOWNLOADED	689989		1	transfer_s=5.6	2026-09-11T20:43:20
WUSTL	syn53215176	HT206B1-S1Fc1U4Z1B1-tissue_positions_list.csv	10X Visium	HTA12_129_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215176/HT206B1-S1Fc1U4Z1B1-tissue_positions_list.csv	DOWNLOADED	189671		1	transfer_s=6.9	2026-09-11T20:43:27
WUSTL	syn53215307	HT206B1-S1Fc1U4Z1B1-matrix.mtx.gz	10X Visium	HTA12_129_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215307/HT206B1-S1Fc1U4Z1B1-matrix.mtx.gz	DOWNLOADED	65053624		1	transfer_s=29.3	2026-09-11T20:43:32
WUSTL	syn61462356	HT206B1-S1Fc1U5Z1B1-barcodes.tsv.gz	10X Visium	HTA12_129_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462356/HT206B1-S1Fc1U5Z1B1-barcodes.tsv.gz	DOWNLOADED	25674		1	transfer_s=6.5	2026-09-11T20:43:34
WUSTL	syn61462085	HT206B1-S1Fc1U5Z1B1-features.tsv.gz	10X Visium	HTA12_129_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462085/HT206B1-S1Fc1U5Z1B1-features.tsv.gz	DOWNLOADED	294383		1	transfer_s=2.3	2026-09-11T20:43:34
WUSTL	syn61462118	HT206B1-S1Fc1U5Z1B1-scalefactors_json.json	10X Visium	HTA12_129_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462118/HT206B1-S1Fc1U5Z1B1-scalefactors_json.json	DOWNLOADED	164		1	transfer_s=6.1	2026-09-11T20:43:40
WUSTL	syn61462309	HT206B1-S1Fc1U5Z1B1-tissue_lowres_image.png	10X Visium	HTA12_129_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462309/HT206B1-S1Fc1U5Z1B1-tissue_lowres_image.png	DOWNLOADED	705098		1	transfer_s=7.3	2026-09-11T20:43:47
WUSTL	syn61462047	HT206B1-S1Fc1U5Z1B1-tissue_positions_list.csv	10X Visium	HTA12_129_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462047/HT206B1-S1Fc1U5Z1B1-tissue_positions_list.csv	DOWNLOADED	189694		1	transfer_s=6.9	2026-09-11T20:43:54
WUSTL	syn61462518	HT206B1-S1Fc1U5Z1B1-matrix.mtx.gz	10X Visium	HTA12_129_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462518/HT206B1-S1Fc1U5Z1B1-matrix.mtx.gz	DOWNLOADED	67602918		1	transfer_s=24.3	2026-09-11T20:43:58
WUSTL	syn61462061	HT206B1-U1_ST_Bn1-barcodes.tsv.gz	10X Visium	HTA12_129_18	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462061/HT206B1-U1_ST_Bn1-barcodes.tsv.gz	DOWNLOADED	25674		1	transfer_s=4.7	2026-09-11T20:43:59
WUSTL	syn61465420	D1_HT397B1-S1H3A1U61.tif	10X Visium	HTA12_253_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465420/D1_HT397B1-S1H3A1U61.tif	DOWNLOADED	731884089		1	transfer_s=178.4	2026-09-11T20:44:01
WUSTL	syn61462415	HT206B1-U1_ST_Bn1-scalefactors_json.json	10X Visium	HTA12_129_18	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462415/HT206B1-U1_ST_Bn1-scalefactors_json.json	DOWNLOADED	164		1	transfer_s=3.4	2026-09-11T20:44:04
WUSTL	syn61462218	HT206B1-U1_ST_Bn1-features.tsv.gz	10X Visium	HTA12_129_18	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462218/HT206B1-U1_ST_Bn1-features.tsv.gz	DOWNLOADED	294383		1	transfer_s=7.0	2026-09-11T20:44:05
WUSTL	syn61462237	HT206B1-U1_ST_Bn1-tissue_positions_list.csv	10X Visium	HTA12_129_18	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462237/HT206B1-U1_ST_Bn1-tissue_positions_list.csv	DOWNLOADED	190443		1	transfer_s=4.9	2026-09-11T20:44:10
WUSTL	syn61462430	HT206B1-U1_ST_Bn1-tissue_lowres_image.png	10X Visium	HTA12_129_18	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462430/HT206B1-U1_ST_Bn1-tissue_lowres_image.png	DOWNLOADED	622195		1	transfer_s=5.5	2026-09-11T20:44:10
WUSTL	syn61462504	HT206B1-U1_ST_Bn1-matrix.mtx.gz	10X Visium	HTA12_129_18	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462504/HT206B1-U1_ST_Bn1-matrix.mtx.gz	DOWNLOADED	57641075		1	transfer_s=15.7	2026-09-11T20:44:15
WUSTL	syn61462145	HT397B1-S1H2Fs4U1Bp1-barcodes.tsv.gz	10X Visium	HTA12_253_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462145/HT397B1-S1H2Fs4U1Bp1-barcodes.tsv.gz	DOWNLOADED	25674		1	transfer_s=6.5	2026-09-11T20:44:16
WUSTL	syn61462301	HT397B1-S1H2Fs4U1Bp1-scalefactors_json.json	10X Visium	HTA12_253_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462301/HT397B1-S1H2Fs4U1Bp1-scalefactors_json.json	DOWNLOADED	163		1	transfer_s=6.0	2026-09-11T20:44:22
WUSTL	syn61465449	D1_HT397B1-S1H2A4.tif	10X Visium	HTA12_253_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465449/D1_HT397B1-S1H2A4.tif	DOWNLOADED	1241306337		1	transfer_s=288.4	2026-09-11T20:44:22
WUSTL	syn61462397	HT397B1-S1H2Fs4U1Bp1-features.tsv.gz	10X Visium	HTA12_253_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462397/HT397B1-S1H2Fs4U1Bp1-features.tsv.gz	DOWNLOADED	297011		1	transfer_s=12.6	2026-09-11T20:44:23
WUSTL	syn61462475	HT397B1-S1H2Fs4U1Bp1-matrix.mtx.gz	10X Visium	HTA12_253_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462475/HT397B1-S1H2Fs4U1Bp1-matrix.mtx.gz	DOWNLOADED	65082951		1	transfer_s=10.5	2026-09-11T20:44:25
WUSTL	syn61462019	HT397B1-S1H3A1U1Bp1-barcodes.tsv.gz	10X Visium	HTA12_253_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462019/HT397B1-S1H3A1U1Bp1-barcodes.tsv.gz	DOWNLOADED	28802		1	transfer_s=6.3	2026-09-11T20:44:29
WUSTL	syn61462255	HT397B1-S1H2Fs4U1Bp1-tissue_positions_list.csv	10X Visium	HTA12_253_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462255/HT397B1-S1H2Fs4U1Bp1-tissue_positions_list.csv	DOWNLOADED	189694		1	transfer_s=6.7	2026-09-11T20:44:29
WUSTL	syn61462180	HT397B1-S1H3A1U1Bp1-features.tsv.gz	10X Visium	HTA12_253_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462180/HT397B1-S1H3A1U1Bp1-features.tsv.gz	DOWNLOADED	297011		1	transfer_s=3.8	2026-09-11T20:44:29
WUSTL	syn61462191	HT397B1-S1H2Fs4U1Bp1-tissue_lowres_image.png	10X Visium	HTA12_253_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462191/HT397B1-S1H2Fs4U1Bp1-tissue_lowres_image.png	DOWNLOADED	704365		1	transfer_s=7.2	2026-09-11T20:44:29
WUSTL	syn61462278	HT397B1-S1H3A1U1Bp1-scalefactors_json.json	10X Visium	HTA12_253_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462278/HT397B1-S1H3A1U1Bp1-scalefactors_json.json	DOWNLOADED	166		1	transfer_s=6.3	2026-09-11T20:44:35
WUSTL	syn61462133	HT397B1-S1H3A1U1Bp1-tissue_positions.csv	10X Visium	HTA12_253_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462133/HT397B1-S1H3A1U1Bp1-tissue_positions.csv	DOWNLOADED	189266		1	transfer_s=6.2	2026-09-11T20:44:36
WUSTL	syn61462467	HT397B1-S1H3A1U1Bp1-matrix.mtx.gz	10X Visium	HTA12_253_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462467/HT397B1-S1H3A1U1Bp1-matrix.mtx.gz	DOWNLOADED	45965905		1	transfer_s=10.8	2026-09-11T20:44:40
WUSTL	syn61462105	HT397B1-S1H3A1U21Bp1-barcodes.tsv.gz	10X Visium	HTA12_253_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462105/HT397B1-S1H3A1U21Bp1-barcodes.tsv.gz	DOWNLOADED	28826		1	transfer_s=6.0	2026-09-11T20:44:41
WUSTL	syn61462306	HT397B1-S1H3A1U21Bp1-features.tsv.gz	10X Visium	HTA12_253_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462306/HT397B1-S1H3A1U21Bp1-features.tsv.gz	DOWNLOADED	297011		1	transfer_s=6.1	2026-09-11T20:44:42
WUSTL	syn61462216	HT397B1-S1H3A1U1Bp1-tissue_lowres_image.png	10X Visium	HTA12_253_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462216/HT397B1-S1H3A1U1Bp1-tissue_lowres_image.png	DOWNLOADED	629670		1	transfer_s=12.8	2026-09-11T20:44:42
WUSTL	syn61462443	HT397B1-S1H3A1U21Bp1-matrix.mtx.gz	10X Visium	HTA12_253_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462443/HT397B1-S1H3A1U21Bp1-matrix.mtx.gz	DOWNLOADED	22454429		1	transfer_s=4.1	2026-09-11T20:44:44
WUSTL	syn61462243	HT397B1-S1H3A1U21Bp1-scalefactors_json.json	10X Visium	HTA12_253_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462243/HT397B1-S1H3A1U21Bp1-scalefactors_json.json	DOWNLOADED	165		1	transfer_s=6.5	2026-09-11T20:44:48
WUSTL	syn61462109	HT397B1-S1H3A1U41Bp1-barcodes.tsv.gz	10X Visium	HTA12_253_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462109/HT397B1-S1H3A1U41Bp1-barcodes.tsv.gz	DOWNLOADED	28842		1	transfer_s=4.3	2026-09-11T20:44:48
WUSTL	syn61462246	HT397B1-S1H3A1U21Bp1-tissue_positions.csv	10X Visium	HTA12_253_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462246/HT397B1-S1H3A1U21Bp1-tissue_positions.csv	DOWNLOADED	189383		1	transfer_s=6.4	2026-09-11T20:44:48
WUSTL	syn61462189	HT397B1-S1H3A1U21Bp1-tissue_lowres_image.png	10X Visium	HTA12_253_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462189/HT397B1-S1H3A1U21Bp1-tissue_lowres_image.png	DOWNLOADED	586116		1	transfer_s=6.4	2026-09-11T20:44:48
WUSTL	syn61462199	HT397B1-S1H3A1U41Bp1-scalefactors_json.json	10X Visium	HTA12_253_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462199/HT397B1-S1H3A1U41Bp1-scalefactors_json.json	DOWNLOADED	165		1	transfer_s=6.3	2026-09-11T20:44:54
WUSTL	syn61462113	HT397B1-S1H3A1U41Bp1-features.tsv.gz	10X Visium	HTA12_253_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462113/HT397B1-S1H3A1U41Bp1-features.tsv.gz	DOWNLOADED	297011		1	transfer_s=6.9	2026-09-11T20:44:55
WUSTL	syn61462355	HT397B1-S1H3A1U41Bp1-tissue_lowres_image.png	10X Visium	HTA12_253_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462355/HT397B1-S1H3A1U41Bp1-tissue_lowres_image.png	DOWNLOADED	480718		1	transfer_s=6.7	2026-09-11T20:44:55
WUSTL	syn61462258	HT397B1-S1H3A1U41Bp1-matrix.mtx.gz	10X Visium	HTA12_253_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462258/HT397B1-S1H3A1U41Bp1-matrix.mtx.gz	DOWNLOADED	4371172		1	transfer_s=7.4	2026-09-11T20:44:55
WUSTL	syn61462150	HT397B1-S1H3A1U61Bp1-barcodes.tsv.gz	10X Visium	HTA12_253_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462150/HT397B1-S1H3A1U61Bp1-barcodes.tsv.gz	DOWNLOADED	28690		1	transfer_s=6.3	2026-09-11T20:45:01
WUSTL	syn61462029	HT397B1-S1H3A1U41Bp1-tissue_positions.csv	10X Visium	HTA12_253_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462029/HT397B1-S1H3A1U41Bp1-tissue_positions.csv	DOWNLOADED	189280		1	transfer_s=6.8	2026-09-11T20:45:01
WUSTL	syn61462028	HT397B1-S1H3A1U61Bp1-features.tsv.gz	10X Visium	HTA12_253_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462028/HT397B1-S1H3A1U61Bp1-features.tsv.gz	DOWNLOADED	297011		1	transfer_s=6.5	2026-09-11T20:45:01
WUSTL	syn61462245	HT397B1-S1H3A1U61Bp1-matrix.mtx.gz	10X Visium	HTA12_253_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462245/HT397B1-S1H3A1U61Bp1-matrix.mtx.gz	DOWNLOADED	792212		1	transfer_s=6.2	2026-09-11T20:45:02
WUSTL	syn61462328	HT397B1-S1H3Fs1U1Bp1-barcodes.tsv.gz	10X Visium	HTA12_253_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462328/HT397B1-S1H3Fs1U1Bp1-barcodes.tsv.gz	DOWNLOADED	25674		1	transfer_s=6.1	2026-09-11T20:45:08
WUSTL	syn61462161	HT397B1-S1H3A1U61Bp1-scalefactors_json.json	10X Visium	HTA12_253_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462161/HT397B1-S1H3A1U61Bp1-scalefactors_json.json	DOWNLOADED	165		1	transfer_s=6.6	2026-09-11T20:45:08
WUSTL	syn61462196	HT397B1-S1H3A1U61Bp1-tissue_positions.csv	10X Visium	HTA12_253_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462196/HT397B1-S1H3A1U61Bp1-tissue_positions.csv	DOWNLOADED	189315		1	transfer_s=6.6	2026-09-11T20:45:08
WUSTL	syn61462417	HT397B1-S1H3A1U61Bp1-tissue_lowres_image.png	10X Visium	HTA12_253_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462417/HT397B1-S1H3A1U61Bp1-tissue_lowres_image.png	DOWNLOADED	420629		1	transfer_s=6.9	2026-09-11T20:45:08
WUSTL	syn61462406	HT397B1-S1H3Fs1U1Bp1-scalefactors_json.json	10X Visium	HTA12_253_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462406/HT397B1-S1H3Fs1U1Bp1-scalefactors_json.json	DOWNLOADED	164		1	transfer_s=6.2	2026-09-11T20:45:14
WUSTL	syn61462091	HT397B1-S1H3Fs1U1Bp1-features.tsv.gz	10X Visium	HTA12_253_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462091/HT397B1-S1H3Fs1U1Bp1-features.tsv.gz	DOWNLOADED	297011		1	transfer_s=7.0	2026-09-11T20:45:15
WUSTL	syn61462170	HT397B1-S1H3Fs1U1Bp1-tissue_lowres_image.png	10X Visium	HTA12_253_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462170/HT397B1-S1H3Fs1U1Bp1-tissue_lowres_image.png	DOWNLOADED	695815		1	transfer_s=6.6	2026-09-11T20:45:15
WUSTL	syn61462184	HT397B1-S1H3Fs1U1Bp1-tissue_positions_list.csv	10X Visium	HTA12_253_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462184/HT397B1-S1H3Fs1U1Bp1-tissue_positions_list.csv	DOWNLOADED	189677		1	transfer_s=6.8	2026-09-11T20:45:21
WUSTL	syn61462514	HT397B1-S1H3Fs1U1Bp1-matrix.mtx.gz	10X Visium	HTA12_253_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462514/HT397B1-S1H3Fs1U1Bp1-matrix.mtx.gz	DOWNLOADED	76429021		1	transfer_s=13.6	2026-09-11T20:45:21
WUSTL	syn61462766	HT206B1-S1Fc1U3Z1B1-SeuratObj.rds	10X Visium	HTA12_129_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462766/HT206B1-S1Fc1U3Z1B1-SeuratObj.rds	DOWNLOADED	260882000		1	transfer_s=69.9	2026-09-11T20:46:25
WUSTL	syn61462685	HT206B1-S1Fc1U5Z1B1-SeuratObj.rds	10X Visium	HTA12_129_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462685/HT206B1-S1Fc1U5Z1B1-SeuratObj.rds	DOWNLOADED	251971458		1	transfer_s=69.1	2026-09-11T20:46:30
WUSTL	syn61462684	HT206B1-S1Fc1U2Z1B1-SeuratObj.rds	10X Visium	HTA12_129_7	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462684/HT206B1-S1Fc1U2Z1B1-SeuratObj.rds	DOWNLOADED	240945937		1	transfer_s=97.2	2026-09-11T20:46:52
WUSTL	syn61462656	HT206B1-S1Fc1U4Z1B1-SeuratObj.rds	10X Visium	HTA12_129_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462656/HT206B1-S1Fc1U4Z1B1-SeuratObj.rds	DOWNLOADED	241198487		1	transfer_s=99.8	2026-09-11T20:47:01
WUSTL	syn61462616	HT206B1-U1_ST_Bn1-SeuratObj.rds	10X Visium	HTA12_129_18	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462616/HT206B1-U1_ST_Bn1-SeuratObj.rds	DOWNLOADED	202258634		1	transfer_s=62.1	2026-09-11T20:47:27
WUSTL	syn61462732	HT397B1-S1H2Fs4U1Bp1-SeuratObj.rds	10X Visium	HTA12_253_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462732/HT397B1-S1H2Fs4U1Bp1-SeuratObj.rds	DOWNLOADED	190175497		1	transfer_s=59.5	2026-09-11T20:47:30
WUSTL	syn61462536	HT397B1-S1H3A1U61Bp1-SeuratObj.rds	10X Visium	HTA12_253_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462536/HT397B1-S1H3A1U61Bp1-SeuratObj.rds	DOWNLOADED	32698202		1	transfer_s=12.2	2026-09-11T20:47:42
WUSTL	syn61462559	HT397B1-S1H3A1U41Bp1-SeuratObj.rds	10X Visium	HTA12_253_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462559/HT397B1-S1H3A1U41Bp1-SeuratObj.rds	DOWNLOADED	54328825		1	transfer_s=19.1	2026-09-11T20:47:46
